fips2010,fmr0_17,fmr1_17,fmr2_17,fmr3_17,fmr4_17,fmr_0_22,fmr_1_22,fmr_2_22,fmr_3_22,fmr_4_22,metro_code,metro
2302165865,541,590,681,991,1023,611,615,767,1022,1313,NCNTY23021N23021,0
2302166950,541,590,681,991,1023,611,615,767,1022,1313,NCNTY23021N23021,0
2302168140,541,590,681,991,1023,611,615,767,1022,1313,NCNTY23021N23021,0
2302170655,541,590,681,991,1023,611,615,767,1022,1313,NCNTY23021N23021,0
2302181405,541,590,681,991,1023,611,615,767,1022,1313,NCNTY23021N23021,0
2302185710,541,590,681,991,1023,611,615,767,1022,1313,NCNTY23021N23021,0
2302301570,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302303355,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302306260,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302306365,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302327295,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302358070,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302358515,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302362645,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302376960,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302381930,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302387460,588,720,831,1129,1246,744,911,1120,1472,1709,METRO38860N23023,1
2302501395,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302501885,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302505000,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302507380,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302509655,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302509935,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302510495,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302511820,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302514555,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302517285,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302517460,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302523410,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302524320,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302531355,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302531740,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302532895,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302535345,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302542660,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302545110,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302547140,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302547455,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302549205,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302549835,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302551114,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302553636,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302556520,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302559005,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302559705,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302562995,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302564850,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302567238,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302568910,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302569155,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302569505,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302573845,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302576190,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302582840,578,633,756,983,1042,591,646,850,1084,1225,NCNTY23025N23025,0
2302703950,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302704125,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302707870,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302709270,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302726280,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302726420,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302735240,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302735450,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302737585,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302739055,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302739755,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302746475,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302746790,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302747245,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302752845,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302756450,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302761210,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302766565,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302766635,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302774475,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302775525,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302776610,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302777625,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302778255,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302779480,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302786760,618,675,779,1031,1113,837,842,1041,1287,1675,NCNTY23027N23027,0
2302900380,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302900660,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302902480,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302902970,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302903670,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302903810,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302909585,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302912175,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302912455,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302913610,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302913750,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302913820,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302914100,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302914940,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302915920,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302916410,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302916865,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302917355,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302919870,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302920960,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302921730,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302928660,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302931530,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302935905,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302936010,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302941610,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302941960,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302942100,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302943640,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302944760,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302945600,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302951375,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302953500,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302957082,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302957090,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302957780,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302958165,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302961035,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302963275,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302963940,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302974125,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302975770,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302976895,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302978675,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302979375,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302981685,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302985185,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2302985290,573,586,694,895,1055,635,639,841,1049,1221,NCNTY23029N23029,0
2303100275,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303100730,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303101605,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303104720,840,893,1187,1485,1975,1051,1129,1485,1969,2542,METRO38860MM6450,1
2303104860,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303109410,755,851,1078,1454,1579,1088,1265,1637,2088,2557,METRO38860MM6400,1
2303114485,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303116725,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303122955,840,893,1187,1485,1975,1051,1129,1485,1969,2542,METRO38860MM6450,1
2303133665,755,851,1078,1454,1579,1088,1265,1637,2088,2557,METRO38860MM6400,1
2303136535,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303136745,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303137270,840,893,1187,1485,1975,1051,1129,1485,1969,2542,METRO38860MM6450,1
2303138425,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303139195,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303139405,755,851,1078,1454,1579,1088,1265,1637,2088,2557,METRO38860MM6400,1
2303141750,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303148750,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303150325,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303154980,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303155085,755,851,1078,1454,1579,1088,1265,1637,2088,2557,METRO38860MM6400,1
2303156870,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303164675,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303167475,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303170030,840,893,1187,1485,1975,1051,1129,1485,1969,2542,METRO38860MM6450,1
2303180530,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303181475,628,725,890,1190,1227,961,967,1216,1561,1790,METRO38860N23031,1
2303187985,840,893,1187,1485,1975,1051,1129,1485,1969,2542,METRO38860MM6450,1
2400199999,511,592,683,934,1193,503,606,757,987,1261,METRO19060M19060,1
2400399999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2400599999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2400999999,1440,1513,1746,2300,2855,1539,1567,1785,2260,2713,METRO47900M47900,1
2401199999,702,706,939,1308,1450,723,728,958,1312,1600,NCNTY24011N24011,0
2401399999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2401599999,845,1003,1211,1515,1686,940,1071,1298,1605,1837,METRO37980M37980,1
2401799999,1440,1513,1746,2300,2855,1539,1567,1785,2260,2713,METRO47900M47900,1
2401999999,763,776,924,1250,1274,726,731,894,1255,1485,NCNTY24019N24019,0
2402199999,1440,1513,1746,2300,2855,1539,1567,1785,2260,2713,METRO47900M47900,1
2402399999,482,606,759,982,1266,557,637,757,1075,1296,NCNTY24023N24023,0
2402599999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2402799999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2402999999,840,846,1124,1406,1980,779,785,1028,1440,1644,NCNTY24029N24029,0
2403199999,1440,1513,1746,2300,2855,1539,1567,1785,2260,2713,METRO47900M47900,1
2403399999,1440,1513,1746,2300,2855,1539,1567,1785,2260,2713,METRO47900M47900,1
2403599999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2403799999,887,1080,1260,1699,2167,1058,1126,1372,1920,2218,METRO15680M15680,1
2403999999,496,636,734,1048,1052,611,648,792,1070,1098,METRO41540N24039,1
2404199999,895,901,1198,1499,1797,929,957,1141,1577,1953,NCNTY24041N24041,0
2404399999,551,658,868,1189,1487,646,757,972,1381,1637,METRO25180MM3180,1
2404599999,639,712,946,1193,1602,787,788,1037,1398,1566,METRO41540M41540,1
2404799999,665,719,956,1260,1684,759,764,932,1324,1595,METRO41540N24047,1
2451099999,903,1097,1376,1769,2072,953,1124,1395,1809,2075,METRO12580M12580,1
2500103690,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500107175,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500107980,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500112995,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500116775,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500119295,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500123105,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500129020,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500139100,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500151440,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500155500,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500159735,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500170605,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500174385,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500182525,845,933,1240,1554,1709,1248,1428,1879,2323,2548,METRO12700M12700,1
2500300555,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500300975,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500304545,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500313345,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500314010,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500316180,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500321360,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500324120,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500326815,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500328180,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500330315,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500334340,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500334655,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500334970,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500342460,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500343300,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500344385,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500345420,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500346225,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500351580,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500353050,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500353960,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500356795,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500359665,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500360225,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500361065,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500367595,594,733,887,1110,1271,848,1013,1277,1623,1759,METRO38340M38340,1
2500371095,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500373335,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500377990,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500379985,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500380685,732,768,886,1108,1296,940,1016,1337,1653,1877,METRO38340N25003,1
2500500520,660,717,849,1062,1170,809,903,1114,1377,1511,METRO39300MM5400,1
2500502690,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500505280,781,851,1092,1381,1505,952,1110,1433,1836,2052,METRO39300MM1120,1
2500516425,660,717,849,1062,1170,809,903,1114,1377,1511,METRO39300MM5400,1
2500516950,781,851,1092,1381,1505,952,1110,1433,1836,2052,METRO39300MM1120,1
2500520100,987,1011,1344,1956,2023,1374,1416,1863,2320,2834,METRO39300MM1200,1
2500522130,660,717,849,1062,1170,809,903,1114,1377,1511,METRO39300MM5400,1
2500523000,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500525240,660,717,849,1062,1170,809,903,1114,1377,1511,METRO39300MM5400,1
2500538225,781,851,1092,1381,1505,952,1110,1433,1836,2052,METRO39300MM1120,1
2500545000,660,717,849,1062,1170,809,903,1114,1377,1511,METRO39300MM5400,1
2500546575,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500549970,781,851,1092,1381,1505,952,1110,1433,1836,2052,METRO39300MM1120,1
2500556060,987,1011,1344,1956,2023,1374,1416,1863,2320,2834,METRO39300MM1200,1
2500556375,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500560645,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500562430,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500568750,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500569170,781,851,1092,1381,1505,952,1110,1433,1836,2052,METRO39300MM1120,1
2500577570,732,827,994,1244,1485,913,1026,1234,1525,1868,METRO39300M39300,1
2500701585,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500713800,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500721150,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500726325,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500750390,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500769940,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500778235,936,1026,1326,1821,1828,1824,1942,2213,2736,3186,NCNTY25007N25007,0
2500901260,1194,1372,1691,2116,2331,1658,1826,2205,2726,2990,METRO14460MM1120,1
2500901465,890,1024,1305,1633,1799,1040,1219,1565,1935,2122,METRO14460MM4160,1
2500905595,1194,1372,1691,2116,2331,1658,1826,2205,2726,2990,METRO14460MM1120,1
2500907420,890,1024,1305,1633,1799,1040,1219,1565,1935,2122,METRO14460MM4160,1
2500916250,1194,1372,1691,2116,2331,1658,1826,2205,2726,2990,METRO14460MM1120,1
2500921850,1194,1372,1691,2116,2331,1658,1826,2205,2726,2990,METRO14460MM1120,1
2500925625,890,1024,1305,1633,1799,1040,1219,1565,1935,2122,METRO14460MM4160,1
